dataset,modo,threads,schedule,chunk,block,rep,iters,sse_final,time_ms,median_ms,h2d_ms,kernel_ms,d2h_ms,total_ms
m,omp,1,dynamic,256,NA,3,3,33447.299806,2.115,NA,NA,NA,NA,NA
m,omp,1,dynamic,256,NA,4,3,33447.299806,2.010,NA,NA,NA,NA,NA
m,omp,1,dynamic,256,NA,5,3,33447.299806,2.116,NA,NA,NA,NA,NA
m,omp,1,dynamic,256,NA,0,NA,NA,NA,2.116,NA,NA,NA,NA
m,omp,2,dynamic,256,NA,1,3,33447.299806,2.603,NA,NA,NA,NA,NA
m,omp,2,dynamic,256,NA,2,3,33447.299806,2.645,NA,NA,NA,NA,NA
m,omp,2,dynamic,256,NA,3,3,33447.299806,2.682,NA,NA,NA,NA,NA
m,omp,2,dynamic,256,NA,4,3,33447.299806,2.939,NA,NA,NA,NA,NA
m,omp,2,dynamic,256,NA,5,3,33447.299806,2.979,NA,NA,NA,NA,NA
m,omp,2,dynamic,256,NA,0,NA,NA,NA,2.682,NA,NA,NA,NA
m,omp,4,dynamic,256,NA,1,3,33447.299806,2.441,NA,NA,NA,NA,NA
m,omp,4,dynamic,256,NA,2,3,33447.299806,2.241,NA,NA,NA,NA,NA
m,omp,4,dynamic,256,NA,3,3,33447.299806,2.456,NA,NA,NA,NA,NA
m,omp,4,dynamic,256,NA,4,3,33447.299806,2.826,NA,NA,NA,NA,NA
m,omp,4,dynamic,256,NA,5,3,33447.299806,2.609,NA,NA,NA,NA,NA
m,omp,4,dynamic,256,NA,0,NA,NA,NA,2.456,NA,NA,NA,NA
m,omp,8,dynamic,256,NA,1,3,33447.299806,1.939,NA,NA,NA,NA,NA
m,omp,8,dynamic,256,NA,2,3,33447.299806,1.835,NA,NA,NA,NA,NA
m,omp,8,dynamic,256,NA,3,3,33447.299806,1.712,NA,NA,NA,NA,NA
m,omp,8,dynamic,256,NA,4,3,33447.299806,1.938,NA,NA,NA,NA,NA
m,omp,8,dynamic,256,NA,5,3,33447.299806,1.843,NA,NA,NA,NA,NA
m,omp,8,dynamic,256,NA,0,NA,NA,NA,1.843,NA,NA,NA,NA
m,omp,16,dynamic,256,NA,1,3,33447.299806,40.446,NA,NA,NA,NA,NA
m,omp,16,dynamic,256,NA,2,3,33447.299806,38.664,NA,NA,NA,NA,NA
m,omp,16,dynamic,256,NA,3,3,33447.299806,39.301,NA,NA,NA,NA,NA
m,omp,16,dynamic,256,NA,4,3,33447.299806,37.574,NA,NA,NA,NA,NA
m,omp,16,dynamic,256,NA,5,3,33447.299806,45.363,NA,NA,NA,NA,NA
m,omp,16,dynamic,256,NA,0,NA,NA,NA,39.301,NA,NA,NA,NA
m,omp,1,dynamic,1024,NA,1,3,33447.299806,1.919,NA,NA,NA,NA,NA
m,omp,1,dynamic,1024,NA,2,3,33447.299806,1.891,NA,NA,NA,NA,NA
m,omp,1,dynamic,1024,NA,3,3,33447.299806,2.267,NA,NA,NA,NA,NA
m,omp,1,dynamic,1024,NA,4,3,33447.299806,1.975,NA,NA,NA,NA,NA
m,omp,1,dynamic,1024,NA,5,3,33447.299806,2.015,NA,NA,NA,NA,NA
m,omp,1,dynamic,1024,NA,0,NA,NA,NA,1.975,NA,NA,NA,NA
m,omp,2,dynamic,1024,NA,1,3,33447.299806,2.538,NA,NA,NA,NA,NA
m,omp,2,dynamic,1024,NA,2,3,33447.299806,2.969,NA,NA,NA,NA,NA
m,omp,2,dynamic,1024,NA,3,3,33447.299806,2.732,NA,NA,NA,NA,NA
m,omp,2,dynamic,1024,NA,4,3,33447.299806,2.810,NA,NA,NA,NA,NA
m,omp,2,dynamic,1024,NA,5,3,33447.299806,3.306,NA,NA,NA,NA,NA
m,omp,2,dynamic,1024,NA,0,NA,NA,NA,2.810,NA,NA,NA,NA
m,omp,4,dynamic,1024,NA,1,3,33447.299806,2.582,NA,NA,NA,NA,NA
m,omp,4,dynamic,1024,NA,2,3,33447.299806,2.437,NA,NA,NA,NA,NA
m,omp,4,dynamic,1024,NA,3,3,33447.299806,2.580,NA,NA,NA,NA,NA
m,omp,4,dynamic,1024,NA,4,3,33447.299806,2.318,NA,NA,NA,NA,NA
m,omp,4,dynamic,1024,NA,5,3,33447.299806,2.442,NA,NA,NA,NA,NA
m,omp,4,dynamic,1024,NA,0,NA,NA,NA,2.442,NA,NA,NA,NA
m,omp,8,dynamic,1024,NA,1,3,33447.299806,1.835,NA,NA,NA,NA,NA
m,omp,8,dynamic,1024,NA,2,3,33447.299806,1.823,NA,NA,NA,NA,NA
m,omp,8,dynamic,1024,NA,3,3,33447.299806,1.615,NA,NA,NA,NA,NA
m,omp,8,dynamic,1024,NA,4,3,33447.299806,1.692,NA,NA,NA,NA,NA
m,omp,8,dynamic,1024,NA,5,3,33447.299806,2.096,NA,NA,NA,NA,NA
m,omp,8,dynamic,1024,NA,0,NA,NA,NA,1.823,NA,NA,NA,NA
m,omp,16,dynamic,1024,NA,1,3,33447.299806,45.635,NA,NA,NA,NA,NA
m,omp,16,dynamic,1024,NA,2,3,33447.299806,48.912,NA,NA,NA,NA,NA
m,omp,16,dynamic,1024,NA,3,3,33447.299806,44.895,NA,NA,NA,NA,NA
m,omp,16,dynamic,1024,NA,4,3,33447.299806,44.986,NA,NA,NA,NA,NA
m,omp,16,dynamic,1024,NA,5,3,33447.299806,39.656,NA,NA,NA,NA,NA
m,omp,16,dynamic,1024,NA,0,NA,NA,NA,44.986,NA,NA,NA,NA
g,omp,1,static,1,NA,1,3,333373.975493,36.343,NA,NA,NA,NA,NA
g,omp,1,static,1,NA,2,3,333373.975493,36.679,NA,NA,NA,NA,NA
g,omp,1,static,1,NA,3,3,333373.975493,35.379,NA,NA,NA,NA,NA
g,omp,1,static,1,NA,4,3,333373.975493,35.464,NA,NA,NA,NA,NA
g,omp,1,static,1,NA,5,3,333373.975493,36.840,NA,NA,NA,NA,NA
g,omp,1,static,1,NA,0,NA,NA,NA,36.343,NA,NA,NA,NA
g,omp,2,static,1,NA,1,3,333373.975493,43.403,NA,NA,NA,NA,NA
g,omp,2,static,1,NA,2,3,333373.975493,47.476,NA,NA,NA,NA,NA
g,omp,2,static,1,NA,3,3,333373.975493,46.006,NA,NA,NA,NA,NA
g,omp,2,static,1,NA,4,3,333373.975493,44.028,NA,NA,NA,NA,NA
g,omp,2,static,1,NA,5,3,333373.975493,44.483,NA,NA,NA,NA,NA
g,omp,2,static,1,NA,0,NA,NA,NA,44.483,NA,NA,NA,NA
g,omp,4,static,1,NA,1,3,333373.975493,35.136,NA,NA,NA,NA,NA
g,omp,4,static,1,NA,2,3,333373.975493,42.167,NA,NA,NA,NA,NA
g,omp,4,static,1,NA,3,3,333373.975493,42.634,NA,NA,NA,NA,NA
g,omp,4,static,1,NA,4,3,333373.975493,37.183,NA,NA,NA,NA,NA
g,omp,4,static,1,NA,5,3,333373.975493,33.986,NA,NA,NA,NA,NA
g,omp,4,static,1,NA,0,NA,NA,NA,37.183,NA,NA,NA,NA
g,omp,8,static,1,NA,1,3,333373.975493,20.800,NA,NA,NA,NA,NA
g,omp,8,static,1,NA,2,3,333373.975493,21.414,NA,NA,NA,NA,NA
g,omp,8,static,1,NA,3,3,333373.975493,21.505,NA,NA,NA,NA,NA
g,omp,8,static,1,NA,4,3,333373.975493,21.342,NA,NA,NA,NA,NA
g,omp,8,static,1,NA,5,3,333373.975493,18.293,NA,NA,NA,NA,NA
g,omp,8,static,1,NA,0,NA,NA,NA,21.342,NA,NA,NA,NA
g,omp,16,static,1,NA,1,3,333373.975493,48.483,NA,NA,NA,NA,NA
g,omp,16,static,1,NA,2,3,333373.975493,40.684,NA,NA,NA,NA,NA
g,omp,16,static,1,NA,3,3,333373.975493,11.907,NA,NA,NA,NA,NA
g,omp,16,static,1,NA,4,3,333373.975493,47.703,NA,NA,NA,NA,NA
g,omp,16,static,1,NA,5,3,333373.975493,11.377,NA,NA,NA,NA,NA
g,omp,16,static,1,NA,0,NA,NA,NA,40.684,NA,NA,NA,NA
g,omp,1,static,64,NA,1,3,333373.975493,36.846,NA,NA,NA,NA,NA
g,omp,1,static,64,NA,2,3,333373.975493,36.248,NA,NA,NA,NA,NA
g,omp,1,static,64,NA,3,3,333373.975493,35.125,NA,NA,NA,NA,NA
g,omp,1,static,64,NA,4,3,333373.975493,35.584,NA,NA,NA,NA,NA
g,omp,1,static,64,NA,5,3,333373.975493,35.302,NA,NA,NA,NA,NA
g,omp,1,static,64,NA,0,NA,NA,NA,35.584,NA,NA,NA,NA
g,omp,2,static,64,NA,1,3,333373.975493,23.781,NA,NA,NA,NA,NA
g,omp,2,static,64,NA,2,3,333373.975493,22.559,NA,NA,NA,NA,NA
g,omp,2,static,64,NA,3,3,333373.975493,22.830,NA,NA,NA,NA,NA
g,omp,2,static,64,NA,4,3,333373.975493,22.809,NA,NA,NA,NA,NA
g,omp,2,static,64,NA,5,3,333373.975493,32.537,NA,NA,NA,NA,NA
g,omp,2,static,64,NA,0,NA,NA,NA,22.830,NA,NA,NA,NA
g,omp,4,static,64,NA,1,3,333373.975493,21.996,NA,NA,NA,NA,NA
g,omp,4,static,64,NA,2,3,333373.975493,16.378,NA,NA,NA,NA,NA
g,omp,4,static,64,NA,3,3,333373.975493,16.516,NA,NA,NA,NA,NA
g,omp,4,static,64,NA,4,3,333373.975493,17.192,NA,NA,NA,NA,NA
g,omp,4,static,64,NA,5,3,333373.975493,16.699,NA,NA,NA,NA,NA
g,omp,4,static,64,NA,0,NA,NA,NA,16.699,NA,NA,NA,NA
g,omp,8,static,64,NA,1,3,333373.975493,13.384,NA,NA,NA,NA,NA
g,omp,8,static,64,NA,2,3,333373.975493,13.351,NA,NA,NA,NA,NA
g,omp,8,static,64,NA,3,3,333373.975493,14.980,NA,NA,NA,NA,NA
g,omp,8,static,64,NA,4,3,333373.975493,13.326,NA,NA,NA,NA,NA
g,omp,8,static,64,NA,5,3,333373.975493,13.434,NA,NA,NA,NA,NA
g,omp,8,static,64,NA,0,NA,NA,NA,13.384,NA,NA,NA,NA
g,omp,16,static,64,NA,1,3,333373.975493,46.399,NA,NA,NA,NA,NA
g,omp,16,static,64,NA,2,3,333373.975493,40.562,NA,NA,NA,NA,NA
g,omp,16,static,64,NA,3,3,333373.975493,45.950,NA,NA,NA,NA,NA
g,omp,16,static,64,NA,4,3,333373.975493,47.224,NA,NA,NA,NA,NA
g,omp,16,static,64,NA,5,3,333373.975493,41.178,NA,NA,NA,NA,NA
g,omp,16,static,64,NA,0,NA,NA,NA,45.950,NA,NA,NA,NA
g,omp,1,static,256,NA,1,3,333373.975493,38.089,NA,NA,NA,NA,NA
g,omp,1,static,256,NA,2,3,333373.975493,35.714,NA,NA,NA,NA,NA
g,omp,1,static,256,NA,3,3,333373.975493,38.682,NA,NA,NA,NA,NA
g,omp,1,static,256,NA,4,3,333373.975493,36.558,NA,NA,NA,NA,NA
g,omp,1,static,256,NA,5,3,333373.975493,37.362,NA,NA,NA,NA,NA
g,omp,1,static,256,NA,0,NA,NA,NA,37.362,NA,NA,NA,NA
g,omp,2,static,256,NA,1,3,333373.975493,22.366,NA,NA,NA,NA,NA
g,omp,2,static,256,NA,2,3,333373.975493,25.218,NA,NA,NA,NA,NA
g,omp,2,static,256,NA,3,3,333373.975493,22.982,NA,NA,NA,NA,NA
g,omp,2,static,256,NA,4,3,333373.975493,26.513,NA,NA,NA,NA,NA
g,omp,2,static,256,NA,5,3,333373.975493,22.754,NA,NA,NA,NA,NA
g,omp,2,static,256,NA,0,NA,NA,NA,22.982,NA,NA,NA,NA
g,omp,4,static,256,NA,1,3,333373.975493,19.132,NA,NA,NA,NA,NA
g,omp,4,static,256,NA,2,3,333373.975493,15.379,NA,NA,NA,NA,NA
g,omp,4,static,256,NA,3,3,333373.975493,16.444,NA,NA,NA,NA,NA
g,omp,4,static,256,NA,4,3,333373.975493,17.685,NA,NA,NA,NA,NA
g,omp,4,static,256,NA,5,3,333373.975493,16.628,NA,NA,NA,NA,NA
g,omp,4,static,256,NA,0,NA,NA,NA,16.628,NA,NA,NA,NA
g,omp,8,static,256,NA,1,3,333373.975493,12.575,NA,NA,NA,NA,NA
g,omp,8,static,256,NA,2,3,333373.975493,13.289,NA,NA,NA,NA,NA
g,omp,8,static,256,NA,3,3,333373.975493,12.848,NA,NA,NA,NA,NA
g,omp,8,static,256,NA,4,3,333373.975493,12.640,NA,NA,NA,NA,NA
g,omp,8,static,256,NA,5,3,333373.975493,12.872,NA,NA,NA,NA,NA
g,omp,8,static,256,NA,0,NA,NA,NA,12.848,NA,NA,NA,NA
g,omp,16,static,256,NA,1,3,333373.975493,10.651,NA,NA,NA,NA,NA
g,omp,16,static,256,NA,2,3,333373.975493,59.009,NA,NA,NA,NA,NA
g,omp,16,static,256,NA,3,3,333373.975493,47.548,NA,NA,NA,NA,NA
g,omp,16,static,256,NA,4,3,333373.975493,41.034,NA,NA,NA,NA,NA
g,omp,16,static,256,NA,5,3,333373.975493,47.597,NA,NA,NA,NA,NA
g,omp,16,static,256,NA,0,NA,NA,NA,47.548,NA,NA,NA,NA
g,omp,1,static,1024,NA,1,3,333373.975493,38.699,NA,NA,NA,NA,NA
g,omp,1,static,1024,NA,2,3,333373.975493,39.018,NA,NA,NA,NA,NA
g,omp,1,static,1024,NA,3,3,333373.975493,37.893,NA,NA,NA,NA,NA
g,omp,1,static,1024,NA,4,3,333373.975493,38.625,NA,NA,NA,NA,NA
g,omp,1,static,1024,NA,5,3,333373.975493,37.934,NA,NA,NA,NA,NA
g,omp,1,static,1024,NA,0,NA,NA,NA,38.625,NA,NA,NA,NA
g,omp,2,static,1024,NA,1,3,333373.975493,22.755,NA,NA,NA,NA,NA
g,omp,2,static,1024,NA,2,3,333373.975493,22.070,NA,NA,NA,NA,NA
g,omp,2,static,1024,NA,3,3,333373.975493,22.322,NA,NA,NA,NA,NA
g,omp,2,static,1024,NA,4,3,333373.975493,24.544,NA,NA,NA,NA,NA
g,omp,2,static,1024,NA,5,3,333373.975493,30.095,NA,NA,NA,NA,NA
g,omp,2,static,1024,NA,0,NA,NA,NA,22.755,NA,NA,NA,NA
g,omp,4,static,1024,NA,1,3,333373.975493,16.622,NA,NA,NA,NA,NA
g,omp,4,static,1024,NA,2,3,333373.975493,17.497,NA,NA,NA,NA,NA
g,omp,4,static,1024,NA,3,3,333373.975493,15.519,NA,NA,NA,NA,NA
g,omp,4,static,1024,NA,4,3,333373.975493,16.210,NA,NA,NA,NA,NA
g,omp,4,static,1024,NA,5,3,333373.975493,15.146,NA,NA,NA,NA,NA
g,omp,4,static,1024,NA,0,NA,NA,NA,16.210,NA,NA,NA,NA
g,omp,8,static,1024,NA,1,3,333373.975493,12.783,NA,NA,NA,NA,NA
g,omp,8,static,1024,NA,2,3,333373.975493,12.407,NA,NA,NA,NA,NA
g,omp,8,static,1024,NA,3,3,333373.975493,8.922,NA,NA,NA,NA,NA
g,omp,8,static,1024,NA,4,3,333373.975493,12.034,NA,NA,NA,NA,NA
g,omp,8,static,1024,NA,5,3,333373.975493,8.590,NA,NA,NA,NA,NA
g,omp,8,static,1024,NA,0,NA,NA,NA,12.034,NA,NA,NA,NA
g,omp,16,static,1024,NA,1,3,333373.975493,41.213,NA,NA,NA,NA,NA
g,omp,16,static,1024,NA,2,3,333373.975493,47.623,NA,NA,NA,NA,NA
g,omp,16,static,1024,NA,3,3,333373.975493,46.934,NA,NA,NA,NA,NA
g,omp,16,static,1024,NA,4,3,333373.975493,41.773,NA,NA,NA,NA,NA
g,omp,16,static,1024,NA,5,3,333373.975493,40.215,NA,NA,NA,NA,NA
g,omp,16,static,1024,NA,0,NA,NA,NA,41.773,NA,NA,NA,NA
g,omp,1,dynamic,1,NA,1,3,333373.975493,106.697,NA,NA,NA,NA,NA
g,omp,1,dynamic,1,NA,2,3,333373.975493,116.513,NA,NA,NA,NA,NA
g,omp,1,dynamic,1,NA,3,3,333373.975493,115.699,NA,NA,NA,NA,NA
g,omp,1,dynamic,1,NA,4,3,333373.975493,109.753,NA,NA,NA,NA,NA
g,omp,1,dynamic,1,NA,5,3,333373.975493,109.752,NA,NA,NA,NA,NA
g,omp,1,dynamic,1,NA,0,NA,NA,NA,109.753,NA,NA,NA,NA
g,omp,2,dynamic,1,NA,1,3,333373.975493,142.464,NA,NA,NA,NA,NA
g,omp,2,dynamic,1,NA,2,3,333373.975493,112.061,NA,NA,NA,NA,NA
g,omp,2,dynamic,1,NA,3,3,333373.975493,117.584,NA,NA,NA,NA,NA
g,omp,2,dynamic,1,NA,4,3,333373.975493,179.411,NA,NA,NA,NA,NA
g,omp,2,dynamic,1,NA,5,3,333373.975493,164.325,NA,NA,NA,NA,NA
g,omp,2,dynamic,1,NA,0,NA,NA,NA,142.464,NA,NA,NA,NA
g,omp,4,dynamic,1,NA,1,3,333373.975493,171.937,NA,NA,NA,NA,NA
g,omp,4,dynamic,1,NA,2,3,333373.975493,159.555,NA,NA,NA,NA,NA
g,omp,4,dynamic,1,NA,3,3,333373.975493,178.824,NA,NA,NA,NA,NA
g,omp,4,dynamic,1,NA,4,3,333373.975493,161.022,NA,NA,NA,NA,NA
g,omp,4,dynamic,1,NA,5,3,333373.975493,169.363,NA,NA,NA,NA,NA
g,omp,4,dynamic,1,NA,0,NA,NA,NA,169.363,NA,NA,NA,NA
g,omp,8,dynamic,1,NA,1,3,333373.975493,144.692,NA,NA,NA,NA,NA
g,omp,8,dynamic,1,NA,2,3,333373.975493,141.303,NA,NA,NA,NA,NA
g,omp,8,dynamic,1,NA,3,3,333373.975493,147.006,NA,NA,NA,NA,NA
g,omp,8,dynamic,1,NA,4,3,333373.975493,126.316,NA,NA,NA,NA,NA
g,omp,8,dynamic,1,NA,5,3,333373.975493,138.005,NA,NA,NA,NA,NA
g,omp,8,dynamic,1,NA,0,NA,NA,NA,141.303,NA,NA,NA,NA
g,omp,16,dynamic,1,NA,1,3,333373.975493,105.194,NA,NA,NA,NA,NA
g,omp,16,dynamic,1,NA,2,3,333373.975493,119.530,NA,NA,NA,NA,NA
g,omp,16,dynamic,1,NA,3,3,333373.975493,135.013,NA,NA,NA,NA,NA
g,omp,16,dynamic,1,NA,4,3,333373.975493,130.038,NA,NA,NA,NA,NA
g,omp,16,dynamic,1,NA,5,3,333373.975493,127.154,NA,NA,NA,NA,NA
g,omp,16,dynamic,1,NA,0,NA,NA,NA,127.154,NA,NA,NA,NA
g,omp,1,dynamic,64,NA,1,3,333373.975493,41.594,NA,NA,NA,NA,NA
g,omp,1,dynamic,64,NA,2,3,333373.975493,40.806,NA,NA,NA,NA,NA
g,omp,1,dynamic,64,NA,3,3,333373.975493,42.888,NA,NA,NA,NA,NA
g,omp,1,dynamic,64,NA,4,3,333373.975493,39.805,NA,NA,NA,NA,NA
g,omp,1,dynamic,64,NA,5,3,333373.975493,43.158,NA,NA,NA,NA,NA
g,omp,1,dynamic,64,NA,0,NA,NA,NA,41.594,NA,NA,NA,NA
g,omp,2,dynamic,64,NA,1,3,333373.975493,25.888,NA,NA,NA,NA,NA
g,omp,2,dynamic,64,NA,2,3,333373.975493,26.373,NA,NA,NA,NA,NA
g,omp,2,dynamic,64,NA,3,3,333373.975493,26.950,NA,NA,NA,NA,NA
g,omp,2,dynamic,64,NA,4,3,333373.975493,27.817,NA,NA,NA,NA,NA
g,omp,2,dynamic,64,NA,5,3,333373.975493,25.676,NA,NA,NA,NA,NA
g,omp,2,dynamic,64,NA,0,NA,NA,NA,26.373,NA,NA,NA,NA
g,omp,4,dynamic,64,NA,1,3,333373.975493,20.019,NA,NA,NA,NA,NA
g,omp,4,dynamic,64,NA,2,3,333373.975493,19.495,NA,NA,NA,NA,NA
g,omp,4,dynamic,64,NA,3,3,333373.975493,22.622,NA,NA,NA,NA,NA
g,omp,4,dynamic,64,NA,4,3,333373.975493,21.405,NA,NA,NA,NA,NA
g,omp,4,dynamic,64,NA,5,3,333373.975493,20.931,NA,NA,NA,NA,NA
g,omp,4,dynamic,64,NA,0,NA,NA,NA,20.931,NA,NA,NA,NA
g,omp,8,dynamic,64,NA,1,3,333373.975493,12.931,NA,NA,NA,NA,NA
g,omp,8,dynamic,64,NA,2,3,333373.975493,11.001,NA,NA,NA,NA,NA
g,omp,8,dynamic,64,NA,3,3,333373.975493,11.927,NA,NA,NA,NA,NA
g,omp,8,dynamic,64,NA,4,3,333373.975493,10.707,NA,NA,NA,NA,NA
g,omp,8,dynamic,64,NA,5,3,333373.975493,12.732,NA,NA,NA,NA,NA
g,omp,8,dynamic,64,NA,0,NA,NA,NA,11.927,NA,NA,NA,NA
g,omp,16,dynamic,64,NA,1,3,333373.975493,39.679,NA,NA,NA,NA,NA
g,omp,16,dynamic,64,NA,2,3,333373.975493,45.857,NA,NA,NA,NA,NA
g,omp,16,dynamic,64,NA,3,3,333373.975493,46.283,NA,NA,NA,NA,NA
g,omp,16,dynamic,64,NA,4,3,333373.975493,46.052,NA,NA,NA,NA,NA
g,omp,16,dynamic,64,NA,5,3,333373.975493,44.610,NA,NA,NA,NA,NA
g,omp,16,dynamic,64,NA,0,NA,NA,NA,45.857,NA,NA,NA,NA
g,omp,1,dynamic,256,NA,1,3,333373.975493,38.008,NA,NA,NA,NA,NA
g,omp,1,dynamic,256,NA,2,3,333373.975493,41.664,NA,NA,NA,NA,NA
g,omp,1,dynamic,256,NA,3,3,333373.975493,38.298,NA,NA,NA,NA,NA
g,omp,1,dynamic,256,NA,4,3,333373.975493,41.567,NA,NA,NA,NA,NA
g,omp,1,dynamic,256,NA,5,3,333373.975493,41.122,NA,NA,NA,NA,NA
g,omp,1,dynamic,256,NA,0,NA,NA,NA,41.122,NA,NA,NA,NA
g,omp,2,dynamic,256,NA,1,3,333373.975493,27.119,NA,NA,NA,NA,NA
g,omp,2,dynamic,256,NA,2,3,333373.975493,22.877,NA,NA,NA,NA,NA
g,omp,2,dynamic,256,NA,3,3,333373.975493,26.009,NA,NA,NA,NA,NA
g,omp,2,dynamic,256,NA,4,3,333373.975493,23.470,NA,NA,NA,NA,NA
g,omp,2,dynamic,256,NA,5,3,333373.975493,25.044,NA,NA,NA,NA,NA
g,omp,2,dynamic,256,NA,0,NA,NA,NA,25.044,NA,NA,NA,NA
g,omp,4,dynamic,256,NA,1,3,333373.975493,18.827,NA,NA,NA,NA,NA
g,omp,4,dynamic,256,NA,2,3,333373.975493,19.427,NA,NA,NA,NA,NA
g,omp,4,dynamic,256,NA,3,3,333373.975493,18.010,NA,NA,NA,NA,NA
g,omp,4,dynamic,256,NA,4,3,333373.975493,18.218,NA,NA,NA,NA,NA
g,omp,4,dynamic,256,NA,5,3,333373.975493,17.542,NA,NA,NA,NA,NA
g,omp,4,dynamic,256,NA,0,NA,NA,NA,18.218,NA,NA,NA,NA
g,omp,8,dynamic,256,NA,1,3,333373.975493,9.852,NA,NA,NA,NA,NA
g,omp,8,dynamic,256,NA,2,3,333373.975493,10.839,NA,NA,NA,NA,NA
g,omp,8,dynamic,256,NA,3,3,333373.975493,10.270,NA,NA,NA,NA,NA
g,omp,8,dynamic,256,NA,4,3,333373.975493,8.925,NA,NA,NA,NA,NA
g,omp,8,dynamic,256,NA,5,3,333373.975493,11.012,NA,NA,NA,NA,NA
g,omp,8,dynamic,256,NA,0,NA,NA,NA,10.270,NA,NA,NA,NA
g,omp,16,dynamic,256,NA,1,3,333373.975493,53.171,NA,NA,NA,NA,NA
g,omp,16,dynamic,256,NA,2,3,333373.975493,47.027,NA,NA,NA,NA,NA
g,omp,16,dynamic,256,NA,3,3,333373.975493,47.078,NA,NA,NA,NA,NA
g,omp,16,dynamic,256,NA,4,3,333373.975493,46.695,NA,NA,NA,NA,NA
g,omp,16,dynamic,256,NA,5,3,333373.975493,13.918,NA,NA,NA,NA,NA
g,omp,16,dynamic,256,NA,0,NA,NA,NA,47.027,NA,NA,NA,NA
g,omp,1,dynamic,1024,NA,1,3,333373.975493,37.306,NA,NA,NA,NA,NA
g,omp,1,dynamic,1024,NA,2,3,333373.975493,37.356,NA,NA,NA,NA,NA
g,omp,1,dynamic,1024,NA,3,3,333373.975493,39.784,NA,NA,NA,NA,NA
g,omp,1,dynamic,1024,NA,4,3,333373.975493,40.695,NA,NA,NA,NA,NA
g,omp,1,dynamic,1024,NA,5,3,333373.975493,39.513,NA,NA,NA,NA,NA
g,omp,1,dynamic,1024,NA,0,NA,NA,NA,39.513,NA,NA,NA,NA
g,omp,2,dynamic,1024,NA,1,3,333373.975493,22.876,NA,NA,NA,NA,NA
g,omp,2,dynamic,1024,NA,2,3,333373.975493,23.504,NA,NA,NA,NA,NA
g,omp,2,dynamic,1024,NA,3,3,333373.975493,24.404,NA,NA,NA,NA,NA
g,omp,2,dynamic,1024,NA,4,3,333373.975493,24.122,NA,NA,NA,NA,NA
g,omp,2,dynamic,1024,NA,5,3,333373.975493,24.423,NA,NA,NA,NA,NA
g,omp,2,dynamic,1024,NA,0,NA,NA,NA,24.122,NA,NA,NA,NA
g,omp,4,dynamic,1024,NA,1,3,333373.975493,16.818,NA,NA,NA,NA,NA
g,omp,4,dynamic,1024,NA,2,3,333373.975493,17.888,NA,NA,NA,NA,NA
g,omp,4,dynamic,1024,NA,3,3,333373.975493,16.877,NA,NA,NA,NA,NA
g,omp,4,dynamic,1024,NA,4,3,333373.975493,16.944,NA,NA,NA,NA,NA
g,omp,4,dynamic,1024,NA,5,3,333373.975493,16.090,NA,NA,NA,NA,NA
g,omp,4,dynamic,1024,NA,0,NA,NA,NA,16.877,NA,NA,NA,NA
g,omp,8,dynamic,1024,NA,1,3,333373.975493,9.275,NA,NA,NA,NA,NA
g,omp,8,dynamic,1024,NA,2,3,333373.975493,9.743,NA,NA,NA,NA,NA
g,omp,8,dynamic,1024,NA,3,3,333373.975493,9.759,NA,NA,NA,NA,NA
g,omp,8,dynamic,1024,NA,4,3,333373.975493,8.945,NA,NA,NA,NA,NA
g,omp,8,dynamic,1024,NA,5,3,333373.975493,8.499,NA,NA,NA,NA,NA
g,omp,8,dynamic,1024,NA,0,NA,NA,NA,9.275,NA,NA,NA,NA
g,omp,16,dynamic,1024,NA,1,3,333373.975493,18.516,NA,NA,NA,NA,NA
g,omp,16,dynamic,1024,NA,2,3,333373.975493,46.569,NA,NA,NA,NA,NA
g,omp,16,dynamic,1024,NA,3,3,333373.975493,45.588,NA,NA,NA,NA,NA
g,omp,16,dynamic,1024,NA,4,3,333373.975493,16.987,NA,NA,NA,NA,NA
g,omp,16,dynamic,1024,NA,5,3,333373.975493,46.712,NA,NA,NA,NA,NA
g,omp,16,dynamic,1024,NA,0,NA,NA,NA,45.588,NA,NA,NA,NA
p,cuda,NA,NA,NA,128,1,3,3307.377030,NA,NA,0.486,0.111,0.410,291.5
p,cuda,NA,NA,NA,128,2,3,3307.377030,NA,NA,0.085,0.101,0.315,145.2
p,cuda,NA,NA,NA,128,3,3,3307.377030,NA,NA,0.077,0.105,0.375,140.4
p,cuda,NA,NA,NA,128,4,3,3307.377030,NA,NA,0.103,0.201,0.374,139.7
p,cuda,NA,NA,NA,128,5,3,3307.377030,NA,NA,0.153,0.351,0.528,147.2
p,cuda,NA,NA,NA,128,0,NA,NA,NA,145.2,NA,NA,NA,145.2
p,cuda,NA,NA,NA,256,1,3,3307.377030,NA,NA,0.109,0.134,0.325,140.3
p,cuda,NA,NA,NA,256,2,3,3307.377030,NA,NA,0.091,0.104,0.332,-5406.5
p,cuda,NA,NA,NA,256,3,3,3307.377030,NA,NA,0.075,0.089,0.336,140.4
p,cuda,NA,NA,NA,256,4,3,3307.377030,NA,NA,0.190,0.287,0.557,150.5
p,cuda,NA,NA,NA,256,5,3,3307.377030,NA,NA,0.091,0.103,0.337,140.0
p,cuda,NA,NA,NA,256,0,NA,NA,NA,140.3,NA,NA,NA,140.3
