dataset,modo,threads,schedule,chunk,block,rep,iters,sse_final,time_ms,median_ms,h2d_ms,kernel_ms,d2h_ms,total_ms
p,seq,1,NA,NA,NA,1,3,3307.377030,0.1,NA,NA,NA,NA,NA
p,seq,1,NA,NA,NA,2,3,3307.377030,0.1,NA,NA,NA,NA,NA
p,seq,1,NA,NA,NA,3,3,3307.377030,0.1,NA,NA,NA,NA,NA
p,seq,1,NA,NA,NA,4,3,3307.377030,0.1,NA,NA,NA,NA,NA
p,seq,1,NA,NA,NA,5,3,3307.377030,0.1,NA,NA,NA,NA,NA
p,seq,1,NA,NA,NA,0,NA,NA,NA,0.1,NA,NA,NA,NA
m,seq,1,NA,NA,NA,1,3,33447.299806,2.2,NA,NA,NA,NA,NA
m,seq,1,NA,NA,NA,2,3,33447.299806,2.4,NA,NA,NA,NA,NA
m,seq,1,NA,NA,NA,3,3,33447.299806,2.0,NA,NA,NA,NA,NA
m,seq,1,NA,NA,NA,4,3,33447.299806,2.8,NA,NA,NA,NA,NA
m,seq,1,NA,NA,NA,5,3,33447.299806,2.5,NA,NA,NA,NA,NA
m,seq,1,NA,NA,NA,0,NA,NA,NA,2.4,NA,NA,NA,NA
g,seq,1,NA,NA,NA,1,3,333373.975493,33.6,NA,NA,NA,NA,NA
g,seq,1,NA,NA,NA,2,3,333373.975493,34.4,NA,NA,NA,NA,NA
g,seq,1,NA,NA,NA,3,3,333373.975493,43.2,NA,NA,NA,NA,NA
g,seq,1,NA,NA,NA,4,3,333373.975493,38.5,NA,NA,NA,NA,NA
g,seq,1,NA,NA,NA,5,3,333373.975493,33.2,NA,NA,NA,NA,NA
g,seq,1,NA,NA,NA,0,NA,NA,NA,34.4,NA,NA,NA,NA
p,omp,1,static,NA,NA,1,3,3307.377030,0.127,NA,NA,NA,NA,NA
p,omp,1,static,NA,NA,2,3,3307.377030,0.144,NA,NA,NA,NA,NA
p,omp,1,static,NA,NA,3,3,3307.377030,0.151,NA,NA,NA,NA,NA
p,omp,1,static,NA,NA,4,3,3307.377030,0.134,NA,NA,NA,NA,NA
p,omp,1,static,NA,NA,5,3,3307.377030,0.155,NA,NA,NA,NA,NA
p,omp,1,static,NA,NA,0,NA,NA,NA,0.144,NA,NA,NA,NA
p,omp,2,static,NA,NA,1,3,3307.377030,0.941,NA,NA,NA,NA,NA
p,omp,2,static,NA,NA,2,3,3307.377030,1.081,NA,NA,NA,NA,NA
p,omp,2,static,NA,NA,3,3,3307.377030,0.860,NA,NA,NA,NA,NA
p,omp,2,static,NA,NA,4,3,3307.377030,0.653,NA,NA,NA,NA,NA
p,omp,2,static,NA,NA,5,3,3307.377030,0.518,NA,NA,NA,NA,NA
p,omp,2,static,NA,NA,0,NA,NA,NA,0.860,NA,NA,NA,NA
p,omp,4,static,NA,NA,1,3,3307.377030,1.037,NA,NA,NA,NA,NA
p,omp,4,static,NA,NA,2,3,3307.377030,0.862,NA,NA,NA,NA,NA
p,omp,4,static,NA,NA,3,3,3307.377030,1.049,NA,NA,NA,NA,NA
p,omp,4,static,NA,NA,4,3,3307.377030,0.610,NA,NA,NA,NA,NA
p,omp,4,static,NA,NA,5,3,3307.377030,0.699,NA,NA,NA,NA,NA
p,omp,4,static,NA,NA,0,NA,NA,NA,0.862,NA,NA,NA,NA
p,omp,8,static,NA,NA,1,3,3307.377030,0.846,NA,NA,NA,NA,NA
p,omp,8,static,NA,NA,2,3,3307.377030,1.110,NA,NA,NA,NA,NA
p,omp,8,static,NA,NA,3,3,3307.377030,1.061,NA,NA,NA,NA,NA
p,omp,8,static,NA,NA,4,3,3307.377030,1.237,NA,NA,NA,NA,NA
p,omp,8,static,NA,NA,5,3,3307.377030,1.022,NA,NA,NA,NA,NA
p,omp,8,static,NA,NA,0,NA,NA,NA,1.061,NA,NA,NA,NA
p,omp,16,static,NA,NA,1,3,3307.377030,41.130,NA,NA,NA,NA,NA
p,omp,16,static,NA,NA,2,3,3307.377030,47.217,NA,NA,NA,NA,NA
p,omp,16,static,NA,NA,3,3,3307.377030,39.845,NA,NA,NA,NA,NA
p,omp,16,static,NA,NA,4,3,3307.377030,41.460,NA,NA,NA,NA,NA
p,omp,16,static,NA,NA,5,3,3307.377030,47.223,NA,NA,NA,NA,NA
p,omp,16,static,NA,NA,0,NA,NA,NA,41.460,NA,NA,NA,NA
p,omp,1,dynamic,NA,NA,1,3,3307.377030,0.793,NA,NA,NA,NA,NA
p,omp,1,dynamic,NA,NA,2,3,3307.377030,0.733,NA,NA,NA,NA,NA
p,omp,1,dynamic,NA,NA,3,3,3307.377030,0.831,NA,NA,NA,NA,NA
p,omp,1,dynamic,NA,NA,4,3,3307.377030,0.868,NA,NA,NA,NA,NA
p,omp,1,dynamic,NA,NA,5,3,3307.377030,0.836,NA,NA,NA,NA,NA
p,omp,1,dynamic,NA,NA,0,NA,NA,NA,0.831,NA,NA,NA,NA
p,omp,2,dynamic,NA,NA,1,3,3307.377030,2.681,NA,NA,NA,NA,NA
p,omp,2,dynamic,NA,NA,2,3,3307.377030,2.826,NA,NA,NA,NA,NA
p,omp,2,dynamic,NA,NA,3,3,3307.377030,2.994,NA,NA,NA,NA,NA
p,omp,2,dynamic,NA,NA,4,3,3307.377030,2.870,NA,NA,NA,NA,NA
p,omp,2,dynamic,NA,NA,5,3,3307.377030,3.308,NA,NA,NA,NA,NA
p,omp,2,dynamic,NA,NA,0,NA,NA,NA,2.870,NA,NA,NA,NA
p,omp,4,dynamic,NA,NA,1,3,3307.377030,2.792,NA,NA,NA,NA,NA
p,omp,4,dynamic,NA,NA,2,3,3307.377030,2.962,NA,NA,NA,NA,NA
p,omp,4,dynamic,NA,NA,3,3,3307.377030,3.007,NA,NA,NA,NA,NA
p,omp,4,dynamic,NA,NA,4,3,3307.377030,3.240,NA,NA,NA,NA,NA
p,omp,4,dynamic,NA,NA,5,3,3307.377030,3.005,NA,NA,NA,NA,NA
p,omp,4,dynamic,NA,NA,0,NA,NA,NA,3.005,NA,NA,NA,NA
p,omp,8,dynamic,NA,NA,1,3,3307.377030,2.369,NA,NA,NA,NA,NA
p,omp,8,dynamic,NA,NA,2,3,3307.377030,2.583,NA,NA,NA,NA,NA
p,omp,8,dynamic,NA,NA,3,3,3307.377030,3.093,NA,NA,NA,NA,NA
p,omp,8,dynamic,NA,NA,4,3,3307.377030,2.642,NA,NA,NA,NA,NA
p,omp,8,dynamic,NA,NA,5,3,3307.377030,2.667,NA,NA,NA,NA,NA
p,omp,8,dynamic,NA,NA,0,NA,NA,NA,2.642,NA,NA,NA,NA
p,omp,16,dynamic,NA,NA,1,3,3307.377030,46.423,NA,NA,NA,NA,NA
p,omp,16,dynamic,NA,NA,2,3,3307.377030,45.244,NA,NA,NA,NA,NA
p,omp,16,dynamic,NA,NA,3,3,3307.377030,49.207,NA,NA,NA,NA,NA
p,omp,16,dynamic,NA,NA,4,3,3307.377030,39.664,NA,NA,NA,NA,NA
p,omp,16,dynamic,NA,NA,5,3,3307.377030,46.511,NA,NA,NA,NA,NA
p,omp,16,dynamic,NA,NA,0,NA,NA,NA,46.423,NA,NA,NA,NA
m,omp,1,static,NA,NA,1,3,33447.299806,1.958,NA,NA,NA,NA,NA
m,omp,1,static,NA,NA,2,3,33447.299806,1.996,NA,NA,NA,NA,NA
m,omp,1,static,NA,NA,3,3,33447.299806,2.030,NA,NA,NA,NA,NA
m,omp,1,static,NA,NA,4,3,33447.299806,2.394,NA,NA,NA,NA,NA
m,omp,1,static,NA,NA,5,3,33447.299806,2.135,NA,NA,NA,NA,NA
m,omp,1,static,NA,NA,0,NA,NA,NA,2.030,NA,NA,NA,NA
m,omp,2,static,NA,NA,1,3,33447.299806,2.850,NA,NA,NA,NA,NA
m,omp,2,static,NA,NA,2,3,33447.299806,3.574,NA,NA,NA,NA,NA
m,omp,2,static,NA,NA,3,3,33447.299806,1.782,NA,NA,NA,NA,NA
m,omp,2,static,NA,NA,4,3,33447.299806,2.819,NA,NA,NA,NA,NA
m,omp,2,static,NA,NA,5,3,33447.299806,2.765,NA,NA,NA,NA,NA
m,omp,2,static,NA,NA,0,NA,NA,NA,2.819,NA,NA,NA,NA
m,omp,4,static,NA,NA,1,3,33447.299806,2.825,NA,NA,NA,NA,NA
m,omp,4,static,NA,NA,2,3,33447.299806,3.182,NA,NA,NA,NA,NA
m,omp,4,static,NA,NA,3,3,33447.299806,2.486,NA,NA,NA,NA,NA
m,omp,4,static,NA,NA,4,3,33447.299806,2.219,NA,NA,NA,NA,NA
m,omp,4,static,NA,NA,5,3,33447.299806,2.957,NA,NA,NA,NA,NA
m,omp,4,static,NA,NA,0,NA,NA,NA,2.825,NA,NA,NA,NA
m,omp,8,static,NA,NA,1,3,33447.299806,2.444,NA,NA,NA,NA,NA
m,omp,8,static,NA,NA,2,3,33447.299806,2.438,NA,NA,NA,NA,NA
m,omp,8,static,NA,NA,3,3,33447.299806,2.129,NA,NA,NA,NA,NA
m,omp,8,static,NA,NA,4,3,33447.299806,2.631,NA,NA,NA,NA,NA
m,omp,8,static,NA,NA,5,3,33447.299806,2.586,NA,NA,NA,NA,NA
m,omp,8,static,NA,NA,0,NA,NA,NA,2.444,NA,NA,NA,NA
m,omp,16,static,NA,NA,1,3,33447.299806,39.660,NA,NA,NA,NA,NA
m,omp,16,static,NA,NA,2,3,33447.299806,40.242,NA,NA,NA,NA,NA
m,omp,16,static,NA,NA,3,3,33447.299806,39.502,NA,NA,NA,NA,NA
m,omp,16,static,NA,NA,4,3,33447.299806,46.796,NA,NA,NA,NA,NA
m,omp,16,static,NA,NA,5,3,33447.299806,40.915,NA,NA,NA,NA,NA
m,omp,16,static,NA,NA,0,NA,NA,NA,40.242,NA,NA,NA,NA
m,omp,1,dynamic,NA,NA,1,3,33447.299806,8.281,NA,NA,NA,NA,NA
m,omp,1,dynamic,NA,NA,2,3,33447.299806,8.578,NA,NA,NA,NA,NA
m,omp,1,dynamic,NA,NA,3,3,33447.299806,8.515,NA,NA,NA,NA,NA
m,omp,1,dynamic,NA,NA,4,3,33447.299806,8.435,NA,NA,NA,NA,NA
m,omp,1,dynamic,NA,NA,5,3,33447.299806,8.285,NA,NA,NA,NA,NA
m,omp,1,dynamic,NA,NA,0,NA,NA,NA,8.435,NA,NA,NA,NA
m,omp,2,dynamic,NA,NA,1,3,33447.299806,19.682,NA,NA,NA,NA,NA
m,omp,2,dynamic,NA,NA,2,3,33447.299806,20.337,NA,NA,NA,NA,NA
m,omp,2,dynamic,NA,NA,3,3,33447.299806,20.990,NA,NA,NA,NA,NA
m,omp,2,dynamic,NA,NA,4,3,33447.299806,18.957,NA,NA,NA,NA,NA
m,omp,2,dynamic,NA,NA,5,3,33447.299806,21.230,NA,NA,NA,NA,NA
m,omp,2,dynamic,NA,NA,0,NA,NA,NA,20.337,NA,NA,NA,NA
m,omp,4,dynamic,NA,NA,1,3,33447.299806,19.114,NA,NA,NA,NA,NA
m,omp,4,dynamic,NA,NA,2,3,33447.299806,20.029,NA,NA,NA,NA,NA
m,omp,4,dynamic,NA,NA,3,3,33447.299806,17.180,NA,NA,NA,NA,NA
m,omp,4,dynamic,NA,NA,4,3,33447.299806,19.893,NA,NA,NA,NA,NA
m,omp,4,dynamic,NA,NA,5,3,33447.299806,20.945,NA,NA,NA,NA,NA
m,omp,4,dynamic,NA,NA,0,NA,NA,NA,19.893,NA,NA,NA,NA
m,omp,8,dynamic,NA,NA,1,3,33447.299806,15.137,NA,NA,NA,NA,NA
m,omp,8,dynamic,NA,NA,2,3,33447.299806,18.613,NA,NA,NA,NA,NA
m,omp,8,dynamic,NA,NA,3,3,33447.299806,18.204,NA,NA,NA,NA,NA
m,omp,8,dynamic,NA,NA,4,3,33447.299806,17.654,NA,NA,NA,NA,NA
m,omp,8,dynamic,NA,NA,5,3,33447.299806,17.894,NA,NA,NA,NA,NA
m,omp,8,dynamic,NA,NA,0,NA,NA,NA,17.894,NA,NA,NA,NA
m,omp,16,dynamic,NA,NA,1,3,33447.299806,18.130,NA,NA,NA,NA,NA
m,omp,16,dynamic,NA,NA,2,3,33447.299806,47.131,NA,NA,NA,NA,NA
m,omp,16,dynamic,NA,NA,3,3,33447.299806,45.369,NA,NA,NA,NA,NA
m,omp,16,dynamic,NA,NA,4,3,33447.299806,45.161,NA,NA,NA,NA,NA
m,omp,16,dynamic,NA,NA,5,3,33447.299806,13.544,NA,NA,NA,NA,NA
m,omp,16,dynamic,NA,NA,0,NA,NA,NA,45.161,NA,NA,NA,NA
g,omp,1,static,NA,NA,1,3,333373.975493,35.507,NA,NA,NA,NA,NA
g,omp,1,static,NA,NA,2,3,333373.975493,36.544,NA,NA,NA,NA,NA
g,omp,1,static,NA,NA,3,3,333373.975493,34.720,NA,NA,NA,NA,NA
g,omp,1,static,NA,NA,4,3,333373.975493,35.534,NA,NA,NA,NA,NA
g,omp,1,static,NA,NA,5,3,333373.975493,35.762,NA,NA,NA,NA,NA
g,omp,1,static,NA,NA,0,NA,NA,NA,35.534,NA,NA,NA,NA
g,omp,2,static,NA,NA,1,3,333373.975493,20.556,NA,NA,NA,NA,NA
g,omp,2,static,NA,NA,2,3,333373.975493,20.124,NA,NA,NA,NA,NA
g,omp,2,static,NA,NA,3,3,333373.975493,21.101,NA,NA,NA,NA,NA
g,omp,2,static,NA,NA,4,3,333373.975493,20.460,NA,NA,NA,NA,NA
g,omp,2,static,NA,NA,5,3,333373.975493,20.014,NA,NA,NA,NA,NA
g,omp,2,static,NA,NA,0,NA,NA,NA,20.460,NA,NA,NA,NA
g,omp,4,static,NA,NA,1,3,333373.975493,16.343,NA,NA,NA,NA,NA
g,omp,4,static,NA,NA,2,3,333373.975493,16.917,NA,NA,NA,NA,NA
g,omp,4,static,NA,NA,3,3,333373.975493,15.184,NA,NA,NA,NA,NA
g,omp,4,static,NA,NA,4,3,333373.975493,15.516,NA,NA,NA,NA,NA
g,omp,4,static,NA,NA,5,3,333373.975493,15.498,NA,NA,NA,NA,NA
g,omp,4,static,NA,NA,0,NA,NA,NA,15.516,NA,NA,NA,NA
g,omp,8,static,NA,NA,1,3,333373.975493,13.208,NA,NA,NA,NA,NA
g,omp,8,static,NA,NA,2,3,333373.975493,13.942,NA,NA,NA,NA,NA
g,omp,8,static,NA,NA,3,3,333373.975493,13.161,NA,NA,NA,NA,NA
g,omp,8,static,NA,NA,4,3,333373.975493,13.740,NA,NA,NA,NA,NA
g,omp,8,static,NA,NA,5,3,333373.975493,13.283,NA,NA,NA,NA,NA
g,omp,8,static,NA,NA,0,NA,NA,NA,13.283,NA,NA,NA,NA
g,omp,16,static,NA,NA,1,3,333373.975493,40.483,NA,NA,NA,NA,NA
g,omp,16,static,NA,NA,2,3,333373.975493,50.387,NA,NA,NA,NA,NA
g,omp,16,static,NA,NA,3,3,333373.975493,46.776,NA,NA,NA,NA,NA
g,omp,16,static,NA,NA,4,3,333373.975493,42.049,NA,NA,NA,NA,NA
g,omp,16,static,NA,NA,5,3,333373.975493,46.382,NA,NA,NA,NA,NA
g,omp,16,static,NA,NA,0,NA,NA,NA,46.382,NA,NA,NA,NA
g,omp,1,dynamic,NA,NA,1,3,333373.975493,107.712,NA,NA,NA,NA,NA
g,omp,1,dynamic,NA,NA,2,3,333373.975493,112.864,NA,NA,NA,NA,NA
g,omp,1,dynamic,NA,NA,3,3,333373.975493,107.029,NA,NA,NA,NA,NA
g,omp,1,dynamic,NA,NA,4,3,333373.975493,108.136,NA,NA,NA,NA,NA
g,omp,1,dynamic,NA,NA,5,3,333373.975493,106.005,NA,NA,NA,NA,NA
g,omp,1,dynamic,NA,NA,0,NA,NA,NA,107.712,NA,NA,NA,NA
g,omp,2,dynamic,NA,NA,1,3,333373.975493,106.536,NA,NA,NA,NA,NA
g,omp,2,dynamic,NA,NA,2,3,333373.975493,78.227,NA,NA,NA,NA,NA
g,omp,2,dynamic,NA,NA,3,3,333373.975493,155.252,NA,NA,NA,NA,NA
g,omp,2,dynamic,NA,NA,4,3,333373.975493,114.300,NA,NA,NA,NA,NA
g,omp,2,dynamic,NA,NA,5,3,333373.975493,160.026,NA,NA,NA,NA,NA
g,omp,2,dynamic,NA,NA,0,NA,NA,NA,114.300,NA,NA,NA,NA
g,omp,4,dynamic,NA,NA,1,3,333373.975493,162.752,NA,NA,NA,NA,NA
g,omp,4,dynamic,NA,NA,2,3,333373.975493,165.414,NA,NA,NA,NA,NA
g,omp,4,dynamic,NA,NA,3,3,333373.975493,144.752,NA,NA,NA,NA,NA
g,omp,4,dynamic,NA,NA,4,3,333373.975493,128.362,NA,NA,NA,NA,NA
g,omp,4,dynamic,NA,NA,5,3,333373.975493,145.642,NA,NA,NA,NA,NA
g,omp,4,dynamic,NA,NA,0,NA,NA,NA,145.642,NA,NA,NA,NA
g,omp,8,dynamic,NA,NA,1,3,333373.975493,147.676,NA,NA,NA,NA,NA
g,omp,8,dynamic,NA,NA,2,3,333373.975493,152.400,NA,NA,NA,NA,NA
g,omp,8,dynamic,NA,NA,3,3,333373.975493,145.034,NA,NA,NA,NA,NA
g,omp,8,dynamic,NA,NA,4,3,333373.975493,161.981,NA,NA,NA,NA,NA
g,omp,8,dynamic,NA,NA,5,3,333373.975493,159.362,NA,NA,NA,NA,NA
g,omp,8,dynamic,NA,NA,0,NA,NA,NA,152.400,NA,NA,NA,NA
g,omp,16,dynamic,NA,NA,1,3,333373.975493,148.462,NA,NA,NA,NA,NA
g,omp,16,dynamic,NA,NA,2,3,333373.975493,137.799,NA,NA,NA,NA,NA
g,omp,16,dynamic,NA,NA,3,3,333373.975493,138.193,NA,NA,NA,NA,NA
g,omp,16,dynamic,NA,NA,4,3,333373.975493,147.459,NA,NA,NA,NA,NA
g,omp,16,dynamic,NA,NA,5,3,333373.975493,144.685,NA,NA,NA,NA,NA
g,omp,16,dynamic,NA,NA,0,NA,NA,NA,144.685,NA,NA,NA,NA
p,omp,1,static,1,NA,1,3,3307.377030,0.159,NA,NA,NA,NA,NA
p,omp,1,static,1,NA,2,3,3307.377030,0.132,NA,NA,NA,NA,NA
p,omp,1,static,1,NA,3,3,3307.377030,0.147,NA,NA,NA,NA,NA
p,omp,1,static,1,NA,4,3,3307.377030,0.154,NA,NA,NA,NA,NA
p,omp,1,static,1,NA,5,3,3307.377030,0.170,NA,NA,NA,NA,NA
p,omp,1,static,1,NA,0,NA,NA,NA,0.154,NA,NA,NA,NA
p,omp,2,static,1,NA,1,3,3307.377030,0.987,NA,NA,NA,NA,NA
p,omp,2,static,1,NA,2,3,3307.377030,1.188,NA,NA,NA,NA,NA
p,omp,2,static,1,NA,3,3,3307.377030,1.068,NA,NA,NA,NA,NA
p,omp,2,static,1,NA,4,3,3307.377030,0.999,NA,NA,NA,NA,NA
p,omp,2,static,1,NA,5,3,3307.377030,1.118,NA,NA,NA,NA,NA
p,omp,2,static,1,NA,0,NA,NA,NA,1.068,NA,NA,NA,NA
p,omp,4,static,1,NA,1,3,3307.377030,0.893,NA,NA,NA,NA,NA
p,omp,4,static,1,NA,2,3,3307.377030,1.072,NA,NA,NA,NA,NA
p,omp,4,static,1,NA,3,3,3307.377030,1.076,NA,NA,NA,NA,NA
p,omp,4,static,1,NA,4,3,3307.377030,1.137,NA,NA,NA,NA,NA
p,omp,4,static,1,NA,5,3,3307.377030,0.852,NA,NA,NA,NA,NA
p,omp,4,static,1,NA,0,NA,NA,NA,1.072,NA,NA,NA,NA
p,omp,8,static,1,NA,1,3,3307.377030,1.563,NA,NA,NA,NA,NA
p,omp,8,static,1,NA,2,3,3307.377030,1.020,NA,NA,NA,NA,NA
p,omp,8,static,1,NA,3,3,3307.377030,1.189,NA,NA,NA,NA,NA
p,omp,8,static,1,NA,4,3,3307.377030,1.033,NA,NA,NA,NA,NA
p,omp,8,static,1,NA,5,3,3307.377030,1.420,NA,NA,NA,NA,NA
p,omp,8,static,1,NA,0,NA,NA,NA,1.189,NA,NA,NA,NA
p,omp,16,static,1,NA,1,3,3307.377030,46.313,NA,NA,NA,NA,NA
p,omp,16,static,1,NA,2,3,3307.377030,47.217,NA,NA,NA,NA,NA
p,omp,16,static,1,NA,3,3,3307.377030,47.838,NA,NA,NA,NA,NA
p,omp,16,static,1,NA,4,3,3307.377030,46.655,NA,NA,NA,NA,NA
p,omp,16,static,1,NA,5,3,3307.377030,39.552,NA,NA,NA,NA,NA
p,omp,16,static,1,NA,0,NA,NA,NA,46.655,NA,NA,NA,NA
p,omp,1,static,64,NA,1,3,3307.377030,0.144,NA,NA,NA,NA,NA
p,omp,1,static,64,NA,2,3,3307.377030,0.241,NA,NA,NA,NA,NA
p,omp,1,static,64,NA,3,3,3307.377030,0.127,NA,NA,NA,NA,NA
p,omp,1,static,64,NA,4,3,3307.377030,0.153,NA,NA,NA,NA,NA
p,omp,1,static,64,NA,5,3,3307.377030,0.146,NA,NA,NA,NA,NA
p,omp,1,static,64,NA,0,NA,NA,NA,0.146,NA,NA,NA,NA
p,omp,2,static,64,NA,1,3,3307.377030,1.207,NA,NA,NA,NA,NA
p,omp,2,static,64,NA,2,3,3307.377030,1.043,NA,NA,NA,NA,NA
p,omp,2,static,64,NA,3,3,3307.377030,1.170,NA,NA,NA,NA,NA
p,omp,2,static,64,NA,4,3,3307.377030,1.553,NA,NA,NA,NA,NA
p,omp,2,static,64,NA,5,3,3307.377030,0.548,NA,NA,NA,NA,NA
p,omp,2,static,64,NA,0,NA,NA,NA,1.170,NA,NA,NA,NA
p,omp,4,static,64,NA,1,3,3307.377030,0.702,NA,NA,NA,NA,NA
p,omp,4,static,64,NA,2,3,3307.377030,0.668,NA,NA,NA,NA,NA
p,omp,4,static,64,NA,3,3,3307.377030,0.903,NA,NA,NA,NA,NA
p,omp,4,static,64,NA,4,3,3307.377030,0.850,NA,NA,NA,NA,NA
p,omp,4,static,64,NA,5,3,3307.377030,0.700,NA,NA,NA,NA,NA
p,omp,4,static,64,NA,0,NA,NA,NA,0.702,NA,NA,NA,NA
p,omp,8,static,64,NA,1,3,3307.377030,0.863,NA,NA,NA,NA,NA
p,omp,8,static,64,NA,2,3,3307.377030,1.149,NA,NA,NA,NA,NA
p,omp,8,static,64,NA,3,3,3307.377030,1.028,NA,NA,NA,NA,NA
p,omp,8,static,64,NA,4,3,3307.377030,0.978,NA,NA,NA,NA,NA
p,omp,8,static,64,NA,5,3,3307.377030,1.038,NA,NA,NA,NA,NA
p,omp,8,static,64,NA,0,NA,NA,NA,1.028,NA,NA,NA,NA
p,omp,16,static,64,NA,1,3,3307.377030,39.645,NA,NA,NA,NA,NA
p,omp,16,static,64,NA,2,3,3307.377030,39.309,NA,NA,NA,NA,NA
p,omp,16,static,64,NA,3,3,3307.377030,45.286,NA,NA,NA,NA,NA
p,omp,16,static,64,NA,4,3,3307.377030,46.752,NA,NA,NA,NA,NA
p,omp,16,static,64,NA,5,3,3307.377030,2.940,NA,NA,NA,NA,NA
p,omp,16,static,64,NA,0,NA,NA,NA,39.645,NA,NA,NA,NA
p,omp,1,static,256,NA,1,3,3307.377030,0.457,NA,NA,NA,NA,NA
p,omp,1,static,256,NA,2,3,3307.377030,0.123,NA,NA,NA,NA,NA
p,omp,1,static,256,NA,3,3,3307.377030,0.149,NA,NA,NA,NA,NA
p,omp,1,static,256,NA,4,3,3307.377030,0.150,NA,NA,NA,NA,NA
p,omp,1,static,256,NA,5,3,3307.377030,0.166,NA,NA,NA,NA,NA
p,omp,1,static,256,NA,0,NA,NA,NA,0.150,NA,NA,NA,NA
p,omp,2,static,256,NA,1,3,3307.377030,0.926,NA,NA,NA,NA,NA
p,omp,2,static,256,NA,2,3,3307.377030,0.872,NA,NA,NA,NA,NA
p,omp,2,static,256,NA,3,3,3307.377030,0.993,NA,NA,NA,NA,NA
p,omp,2,static,256,NA,4,3,3307.377030,0.973,NA,NA,NA,NA,NA
p,omp,2,static,256,NA,5,3,3307.377030,0.865,NA,NA,NA,NA,NA
p,omp,2,static,256,NA,0,NA,NA,NA,0.926,NA,NA,NA,NA
p,omp,4,static,256,NA,1,3,3307.377030,0.651,NA,NA,NA,NA,NA
p,omp,4,static,256,NA,2,3,3307.377030,0.656,NA,NA,NA,NA,NA
p,omp,4,static,256,NA,3,3,3307.377030,0.745,NA,NA,NA,NA,NA
p,omp,4,static,256,NA,4,3,3307.377030,0.929,NA,NA,NA,NA,NA
p,omp,4,static,256,NA,5,3,3307.377030,0.947,NA,NA,NA,NA,NA
p,omp,4,static,256,NA,0,NA,NA,NA,0.745,NA,NA,NA,NA
p,omp,8,static,256,NA,1,3,3307.377030,1.509,NA,NA,NA,NA,NA
p,omp,8,static,256,NA,2,3,3307.377030,0.829,NA,NA,NA,NA,NA
p,omp,8,static,256,NA,3,3,3307.377030,0.973,NA,NA,NA,NA,NA
p,omp,8,static,256,NA,4,3,3307.377030,0.880,NA,NA,NA,NA,NA
p,omp,8,static,256,NA,5,3,3307.377030,0.833,NA,NA,NA,NA,NA
p,omp,8,static,256,NA,0,NA,NA,NA,0.880,NA,NA,NA,NA
p,omp,16,static,256,NA,1,3,3307.377030,44.832,NA,NA,NA,NA,NA
p,omp,16,static,256,NA,2,3,3307.377030,45.057,NA,NA,NA,NA,NA
p,omp,16,static,256,NA,3,3,3307.377030,45.590,NA,NA,NA,NA,NA
p,omp,16,static,256,NA,4,3,3307.377030,1.232,NA,NA,NA,NA,NA
p,omp,16,static,256,NA,5,3,3307.377030,46.972,NA,NA,NA,NA,NA
p,omp,16,static,256,NA,0,NA,NA,NA,45.057,NA,NA,NA,NA
p,omp,1,static,1024,NA,1,3,3307.377030,0.126,NA,NA,NA,NA,NA
p,omp,1,static,1024,NA,2,3,3307.377030,0.140,NA,NA,NA,NA,NA
p,omp,1,static,1024,NA,3,3,3307.377030,0.120,NA,NA,NA,NA,NA
p,omp,1,static,1024,NA,4,3,3307.377030,0.165,NA,NA,NA,NA,NA
p,omp,1,static,1024,NA,5,3,3307.377030,0.145,NA,NA,NA,NA,NA
p,omp,1,static,1024,NA,0,NA,NA,NA,0.140,NA,NA,NA,NA
p,omp,2,static,1024,NA,1,3,3307.377030,0.947,NA,NA,NA,NA,NA
p,omp,2,static,1024,NA,2,3,3307.377030,1.035,NA,NA,NA,NA,NA
p,omp,2,static,1024,NA,3,3,3307.377030,0.787,NA,NA,NA,NA,NA
p,omp,2,static,1024,NA,4,3,3307.377030,0.760,NA,NA,NA,NA,NA
p,omp,2,static,1024,NA,5,3,3307.377030,0.934,NA,NA,NA,NA,NA
p,omp,2,static,1024,NA,0,NA,NA,NA,0.934,NA,NA,NA,NA
p,omp,4,static,1024,NA,1,3,3307.377030,0.588,NA,NA,NA,NA,NA
p,omp,4,static,1024,NA,2,3,3307.377030,0.812,NA,NA,NA,NA,NA
p,omp,4,static,1024,NA,3,3,3307.377030,0.779,NA,NA,NA,NA,NA
p,omp,4,static,1024,NA,4,3,3307.377030,1.041,NA,NA,NA,NA,NA
p,omp,4,static,1024,NA,5,3,3307.377030,0.798,NA,NA,NA,NA,NA
p,omp,4,static,1024,NA,0,NA,NA,NA,0.798,NA,NA,NA,NA
p,omp,8,static,1024,NA,1,3,3307.377030,1.149,NA,NA,NA,NA,NA
p,omp,8,static,1024,NA,2,3,3307.377030,1.226,NA,NA,NA,NA,NA
p,omp,8,static,1024,NA,3,3,3307.377030,0.762,NA,NA,NA,NA,NA
p,omp,8,static,1024,NA,4,3,3307.377030,0.844,NA,NA,NA,NA,NA
p,omp,8,static,1024,NA,5,3,3307.377030,0.823,NA,NA,NA,NA,NA
p,omp,8,static,1024,NA,0,NA,NA,NA,0.844,NA,NA,NA,NA
p,omp,16,static,1024,NA,1,3,3307.377030,37.889,NA,NA,NA,NA,NA
p,omp,16,static,1024,NA,2,3,3307.377030,40.135,NA,NA,NA,NA,NA
